101 
 28 210 126 224 196 147 119 189 154 105 175 126 161 301 301 266 252 126 182 140 196 266 322 210 273 133 49 77 189 91 56 154 119 203 224 259 224 371 294 154 280 259 322 294 224 245 210 175 259 70 112 77 112 189 245 266 245 147 196 168 238 119 168 259 273 203 364 147 0 63 203 231 217 245 266 91 112 175 140 147 133 154 175 217 231 308 210 84 112 147 252 203 210 161 182 175 203 224 189 245 84
 56 273 147 280 238 203 126 210 126 56 133 175 224 357 357 315 287 161 154 84 259 329 378 245 322 189 112 133 210 35 49 91 112 196 196 245 280 420 350 217 343 322 385 343 252 252 203 168 231 91 84 112 175 238 294 329 308 210 252 210 287 91 112 210 231 147 413 175 63 0 161 287 280 308 329 126 147 168 154 189 126 168 210 252 280 350 273 84 168 91 301 259 259 217 238 231 259 273 238 294 147
 175 392 161 336 399 350 287 371 56 196 259 238 357 504 483 469 448 322 301 84 343 413 441 238 343 280 252 245 189 133 217 154 112 105 49 392 427 574 392 322 441 455 511 497 413 413 350 329 357 161 91 273 294 273 315 392 427 329 399 364 441 238 210 301 70 63 448 203 203 161 0 371 371 392 406 189 175 112 140 217 98 329 371 413 434 511 406 245 315 182 455 406 413 357 378 378 399 420 392 441 280
 238 84 210 63 245 182 301 322 315 329 392 133 133 231 140 259 308 252 378 343 28 42 98 182 126 98 189 154 217 315 273 378 252 301 364 441 189 301 98 77 70 161 189 252 329 385 392 350 462 217 294 238 126 112 119 49 112 105 189 245 252 336 399 483 441 399 161 175 231 287 371 0 21 21 35 182 196 273 238 161 273 315 273 273 224 301 133 294 196 371 224 182 210 168 161 189 161 196 203 203 154
 224 63 210 77 224 161 287 301 308 315 378 133 112 210 126 238 287 231 364 336 21 49 112 196 147 91 175 140 224 301 259 371 252 301 364 420 168 287 119 63 70 147 175 231 301 364 371 329 448 210 287 217 112 126 140 70 91 84 168 224 231 322 385 469 441 392 182 175 217 280 371 21 0 28 56 175 196 273 238 161 273 294 252 252 196 280 112 273 175 364 203 161 189 147 140 168 133 175 182 182 140
 252 84 231 77 245 189 315 329 336 350 406 154 140 217 126 259 308 259 392 364 49 21 84 203 140 119 203 175 238 329 294 399 280 322 385 448 189 294 98 91 49 154 175 245 329 392 399 357 476 238 315 252 140 133 140 49 98 112 189 252 252 350 413 497 462 420 154 196 245 308 392 21 28 0 28 203 217 294 259 182 294 322 280 273 217 294 133 308 210 392 224 182 210 168 168 196 154 196 203 196 175
 273 105 245 77 273 217 343 350 343 371 427 168 168 238 140 280 336 287 420 378 70 28 56 203 126 133 224 189 238 350 315 420 287 329 392 476 210 308 77 119 56 175 189 266 357 420 427 385 497 252 329 273 161 140 126 28 119 140 217 273 273 371 434 518 469 434 133 203 266 329 406 35 56 28 0 217 224 301 266 189 301 350 308 301 245 322 154 329 231 413 245 203 238 196 189 217 182 224 231 224 196
 77 203 49 161 252 189 210 273 133 182 259 49 175 329 294 315 322 203 266 161 154 224 259 119 189 91 98 63 105 140 147 210 77 147 189 350 252 399 224 133 252 273 329 329 301 329 301 259 350 35 112 154 112 105 168 210 238 147 231 231 287 210 245 343 259 217 287 56 91 126 189 182 175 203 217 0 28 112 70 63 91 238 245 280 273 357 224 175 168 217 287 238 252 189 210 217 224 259 231 273 112
 91 224 21 161 280 217 238 301 119 203 280 63 203 350 308 343 350 231 294 161 168 238 266 98 182 105 126 91 77 147 168 224 63 119 168 378 280 427 224 154 266 294 350 357 329 357 329 287 371 49 112 182 140 105 154 217 259 168 259 259 315 231 259 357 245 210 280 35 112 147 175 196 196 217 224 28 0 84 42 49 77 266 273 308 301 385 245 196 196 231 315 259 280 217 238 245 252 280 259 301 140
 140 308 63 231 357 294 287 364 70 224 301 140 287 434 392 420 420 301 329 147 252 315 329 119 224 189 203 175 70 154 210 217 56 35 91 420 364 511 280 238 343 378 434 441 399 413 371 336 399 105 91 245 224 161 203 287 343 252 343 336 392 259 266 364 175 168 329 98 175 168 112 273 273 294 301 112 84 0 42 112 42 322 343 378 378 462 329 245 273 238 399 343 357 301 322 322 336 364 343 385 217
 112 266 28 196 322 259 259 329 84 210 287 105 245 399 357 385 385 266 308 147 210 280 301 105 203 154 161 133 63 147 182 210 42 77 126 392 322 469 252 203 308 343 392 399 364 385 350 308 385 70 91 210 182 133 182 252 308 210 301 294 357 238 259 357 203 182 308 63 140 154 140 238 238 259 266 70 42 42 0 77 42 294 308 343 343 427 294 217 238 224 357 308 322 259 280 287 294 329 301 343 182
 133 203 56 119 294 224 266 322 161 245 322 42 203 343 287 343 357 252 329 210 140 203 224 63 133 91 147 105 63 196 203 266 105 140 203 413 280 420 175 140 231 287 329 357 350 385 364 322 413 91 154 210 140 56 112 175 245 161 259 273 322 266 301 399 280 259 238 14 147 189 217 161 161 182 189 63 49 112 77 0 119 294 294 315 301 385 238 238 210 273 315 259 280 224 238 245 245 280 266 294 147
 105 294 63 238 329 266 245 322 42 182 259 140 266 413 385 392 385 266 280 105 245 315 343 147 245 182 168 154 105 112 168 175 21 70 98 371 343 490 294 231 343 364 420 413 364 371 329 294 357 77 49 210 203 175 224 294 336 238 315 301 364 217 224 322 168 140 350 105 133 126 98 273 273 294 301 91 77 42 42 119 0 287 308 350 350 434 315 203 245 189 371 322 336 280 294 301 315 343 315 364 196
 182 252 280 336 119 140 42 42 294 140 133 259 189 259 315 189 140 63 91 245 280 336 406 357 399 238 147 196 343 196 119 210 266 357 357 126 189 301 399 231 336 252 315 231 91 91 77 35 161 224 252 91 189 322 378 364 273 210 168 91 161 98 175 210 392 301 469 294 154 168 329 315 294 322 350 238 266 322 294 294 287 0 70 112 175 217 224 84 112 182 196 182 161 161 175 147 196 182 154 203 161
 210 203 294 308 49 91 98 49 329 196 203 252 140 189 252 119 77 49 161 294 245 287 364 357 378 224 147 189 350 245 161 266 294 378 392 182 126 231 364 203 287 189 245 161 56 112 140 105 224 238 287 98 168 308 357 322 217 175 105 28 91 161 245 280 434 350 434 294 175 210 371 273 252 280 308 245 273 343 308 294 308 70 0 49 105 147 168 133 84 238 126 119 98 112 119 91 133 119 91 133 147
 245 196 322 315 28 98 147 84 371 245 245 273 140 147 224 77 42 91 203 336 252 280 357 378 385 238 182 217 378 287 203 315 329 413 434 210 98 189 371 210 273 161 210 119 63 133 175 147 259 273 329 140 182 322 371 322 196 175 84 49 49 210 287 322 483 399 434 322 217 252 413 273 252 273 301 280 308 378 343 315 350 112 49 0 70 105 147 182 112 287 91 98 70 112 112 84 119 91 70 105 168
 259 140 315 273 56 84 196 154 378 280 301 252 98 84 154 42 98 126 266 364 203 217 301 357 343 210 182 203 364 315 238 357 336 413 448 280 28 140 315 168 210 91 140 63 133 210 245 210 329 280 343 168 161 294 329 266 133 140 35 84 28 259 336 385 504 427 378 301 231 280 434 224 196 217 245 273 301 378 343 301 350 175 105 70 0 91 91 224 112 329 21 42 21 77 63 56 63 21 42 28 161
 336 217 406 357 112 168 252 182 462 343 350 343 189 98 203 42 84 189 301 434 287 294 371 441 427 301 266 294 455 385 301 420 420 497 525 294 112 91 392 259 280 147 168 56 140 210 266 245 350 364 420 238 245 378 413 343 203 231 126 147 70 315 392 420 581 497 448 392 308 350 511 301 280 294 322 357 385 462 427 385 434 217 147 105 91 0 168 280 196 392 77 126 105 168 154 140 147 105 126 98 245
 238 49 266 189 126 84 231 217 350 294 336 196 49 105 91 126 182 161 308 350 119 133 210 287 259 147 161 161 301 308 238 357 294 364 413 343 56 182 231 98 126 49 112 119 210 280 301 259 385 245 315 175 112 217 245 182 49 77 63 133 119 280 357 420 476 413 287 245 210 273 406 133 112 133 154 224 245 329 294 238 315 224 168 147 91 168 0 238 119 343 91 49 84 63 49 77 28 63 77 70 126
 105 252 210 301 175 154 42 126 210 63 98 203 189 301 329 252 210 91 98 161 259 322 385 301 350 203 105 147 273 112 35 133 189 273 273 175 231 357 364 210 336 280 343 287 168 168 126 91 182 154 168 63 168 273 329 336 280 196 196 140 217 42 119 189 308 217 434 231 84 84 245 294 273 308 329 175 196 245 217 238 203 84 133 182 224 280 238 0 119 112 245 210 203 175 196 175 217 224 189 245 133
 147 140 217 231 84 35 112 126 266 175 217 168 77 189 210 154 154 56 189 252 168 217 294 273 294 140 70 105 273 203 126 245 224 308 336 245 112 259 287 119 224 161 224 182 140 189 196 147 273 168 231 56 84 224 273 245 168 91 84 63 126 161 238 301 385 308 357 210 112 168 315 196 175 210 231 168 196 273 238 210 245 112 84 112 112 196 119 119 0 224 133 98 98 56 77 63 98 112 77 133 63
 147 350 231 371 280 259 140 224 175 49 77 259 294 413 434 357 315 203 119 98 343 413 462 329 406 280 189 224 287 77 105 28 189 252 224 210 336 469 434 301 427 385 448 399 266 245 175 161 175 182 140 168 252 322 378 413 385 287 308 252 329 77 28 133 231 133 504 266 147 91 182 371 364 392 413 217 231 238 224 273 189 182 238 287 329 392 343 112 224 0 357 322 315 280 301 287 322 336 294 357 224
 280 140 336 280 77 105 217 175 399 308 322 266 112 63 147 35 105 154 287 385 210 217 294 364 350 224 203 224 378 336 259 378 350 434 462 301 35 119 322 182 210 77 126 42 147 224 266 231 350 301 364 189 175 301 336 273 126 154 56 105 42 280 357 406 525 448 378 322 252 301 455 224 203 224 245 287 315 399 357 315 371 196 126 91 21 77 91 245 133 357 0 56 42 98 77 77 70 28 63 21 182
 231 98 280 231 77 63 196 168 350 273 301 217 63 98 133 84 133 126 273 343 161 182 259 315 301 168 154 168 329 294 217 343 301 378 413 301 21 168 273 126 175 70 133 98 161 231 259 217 343 245 315 154 119 252 287 231 98 105 14 91 70 252 329 385 476 406 336 266 203 259 406 182 161 182 203 238 259 343 308 259 322 182 119 98 42 126 49 210 98 322 56 0 28 42 28 35 21 21 28 42 126
 238 126 301 259 49 63 182 147 364 266 287 238 84 98 154 63 98 112 252 343 189 210 294 336 329 196 161 182 343 294 217 336 315 392 427 273 28 161 308 154 203 91 154 84 126 203 238 196 322 259 322 147 140 273 315 259 126 126 21 70 42 245 322 371 483 406 371 287 210 259 413 210 189 210 238 252 280 357 322 280 336 161 98 70 21 105 84 203 98 315 42 28 0 63 49 35 56 21 21 42 140
 189 91 238 210 77 21 168 161 308 231 266 175 28 140 154 119 147 98 245 294 140 175 252 280 280 133 112 126 287 252 175 301 259 336 371 287 63 210 259 98 182 105 168 140 161 224 238 196 322 203 273 112 84 217 259 217 112 70 42 77 98 217 294 357 434 357 329 224 161 217 357 168 147 168 196 189 217 301 259 224 280 161 112 112 77 168 63 175 56 280 98 42 63 0 21 28 42 63 42 84 84
 210 84 259 210 84 42 182 168 329 252 287 189 35 119 140 112 147 119 259 322 140 168 252 287 280 147 133 147 301 273 203 322 280 357 392 301 42 196 259 105 168 84 147 119 168 231 252 210 336 224 294 133 98 224 266 210 98 77 28 91 91 238 315 378 455 385 322 238 182 238 378 161 140 168 189 210 238 322 280 238 294 175 119 112 63 154 49 196 77 301 77 28 49 21 0 28 21 49 35 63 105
 203 112 266 238 56 28 161 140 329 238 266 203 56 126 161 98 119 91 238 308 168 203 280 308 308 161 126 147 315 266 189 308 280 357 392 273 49 196 287 126 196 105 168 119 133 203 224 189 308 224 287 119 112 245 287 238 126 98 21 63 70 217 294 350 448 371 350 252 175 231 378 189 168 196 217 217 245 322 287 245 301 147 91 84 56 140 77 175 63 287 77 35 35 28 28 0 49 49 14 70 105
 224 77 266 210 91 63 203 189 343 273 308 203 42 105 119 105 154 140 280 336 140 161 238 294 280 154 147 161 308 294 224 343 294 364 406 315 35 182 252 112 154 63 126 112 175 245 273 231 357 238 308 154 112 231 266 203 77 84 35 105 91 259 336 399 469 399 315 252 203 259 399 161 133 154 182 224 252 336 294 245 315 196 133 119 63 147 28 217 98 322 70 21 56 42 21 49 0 42 49 56 119
 252 112 301 252 70 77 203 168 371 287 308 238 84 84 133 63 119 133 273 357 182 196 273 336 322 196 175 189 350 308 231 357 322 399 434 301 7 147 294 147 189 70 126 77 147 224 259 224 343 266 336 161 147 273 308 245 112 126 28 91 56 259 343 392 497 420 357 287 224 273 420 196 175 196 224 259 280 364 329 280 343 182 119 91 21 105 63 224 112 336 28 21 21 63 49 49 42 0 35 21 147
 217 119 280 252 42 42 168 140 343 245 273 217 70 119 161 84 112 98 238 322 182 210 287 322 315 175 147 168 329 273 196 322 294 378 406 266 42 182 294 140 203 105 161 105 126 196 224 189 308 238 301 126 126 259 301 252 126 112 14 63 56 224 308 357 462 385 357 266 189 238 392 203 182 203 231 231 259 343 301 266 315 154 91 70 42 126 77 189 77 294 63 28 21 42 35 14 49 35 0 56 119
 273 119 322 259 84 98 224 182 392 308 329 252 98 63 126 56 126 154 294 378 189 196 273 350 329 210 196 210 364 329 252 378 343 420 455 315 21 126 294 161 182 56 112 56 161 238 273 238 357 287 357 189 161 287 315 252 105 140 49 112 56 280 364 413 518 441 357 301 245 294 441 203 182 196 224 273 301 385 343 294 364 203 133 105 28 98 70 245 133 357 21 42 42 84 63 70 56 21 56 0 168
 105 126 154 175 147 77 147 182 224 175 238 105 77 224 210 203 210 112 224 224 126 189 252 210 238 77 35 42 210 175 119 238 175 252 287 287 147 294 238 77 203 175 238 224 203 245 238 196 308 119 189 77 28 161 210 203 161 63 126 126 175 175 245 329 350 280 308 147 84 147 280 154 140 175 196 112 140 217 182 147 196 161 147 168 161 245 126 133 63 224 182 126 140 84 105 105 119 147 119 168 0
 0 99 45 96 96 75 63 96 54 48 78 51 78 141 135 126 123 69 84 48 87 117 138 84 114 57 33 36 72 33 30 63 36 75 81 123 108 171 126 72 126 123 147 138 111 117 102 84 120 18 36 45 54 78 102 117 114 72 96 84 114 57 72 114 105 75 153 54 12 24 75 102 96 108 117 33 39 60 48 57 45 78 90 105 111 144 102 45 63 63 120 99 102 81 90 87 96 108 93 117 45
 99 0 102 60 72 48 108 108 141 129 150 69 27 63 39 75 99 81 141 147 30 36 69 105 90 48 69 63 114 129 105 156 117 144 168 162 45 96 75 27 36 36 54 72 108 135 141 123 177 96 129 81 42 75 87 57 18 27 48 75 72 126 159 189 198 174 102 90 90 117 168 36 27 36 45 87 96 132 114 87 126 108 87 84 60 93 21 108 60 150 60 42 54 39 36 48 33 48 51 51 54
 45 102 0 75 129 102 105 135 45 87 120 33 96 159 141 153 156 105 129 66 81 108 120 42 81 54 63 48 27 63 75 93 21 42 66 165 129 192 99 75 120 135 159 162 147 159 144 129 162 24 42 84 69 48 69 99 120 81 120 120 144 102 111 153 99 87 126 18 54 63 69 90 90 99 105 21 9 27 12 24 27 120 126 138 135 174 114 90 93 99 144 120 129 102 111 114 114 129 120 138 66
 96 60 75 0 123 96 138 153 120 141 171 48 75 123 87 135 153 120 171 138 30 42 45 54 30 42 84 66 72 129 120 159 96 108 138 198 105 156 27 48 54 96 108 132 156 180 177 159 207 84 114 108 63 27 27 24 72 60 102 120 129 147 168 210 171 159 57 57 96 120 144 27 33 33 33 69 69 99 84 51 102 144 132 135 117 153 81 129 99 159 120 99 111 90 90 102 90 108 108 111 75
 96 72 129 123 0 30 63 42 150 102 105 105 48 60 87 33 30 33 90 138 96 108 141 150 153 90 66 81 150 117 81 132 132 168 177 99 33 81 144 75 105 60 84 48 36 66 81 66 117 108 132 54 66 126 147 126 75 63 24 12 21 87 123 141 198 165 174 126 84 102 171 105 96 105 117 108 120 153 138 126 141 51 21 12 24 48 54 75 36 120 33 33 21 33 36 24 39 30 18 36 63
 75 48 102 96 30 0 63 60 126 90 105 75 21 66 75 54 60 33 96 120 66 84 117 120 123 60 42 51 123 102 69 120 108 141 156 114 33 96 117 48 87 54 81 63 63 87 93 75 126 84 111 39 36 96 117 99 57 36 21 27 42 84 117 144 180 147 147 96 63 87 150 78 69 81 93 81 93 126 111 96 114 60 39 42 36 72 36 66 15 111 45 27 27 9 18 12 27 33 18 42 33
 63 108 105 138 63 63 0 36 108 42 45 102 81 120 138 96 75 30 33 87 117 141 171 141 162 96 54 75 135 66 33 72 99 135 138 63 90 141 165 96 144 114 141 111 54 54 39 21 69 81 90 30 75 129 153 150 120 87 78 48 81 27 60 81 150 111 195 114 51 54 123 129 123 135 147 90 102 123 111 114 105 18 42 63 84 108 99 18 48 60 93 84 78 72 78 69 87 87 72 96 63
 96 108 135 153 42 60 36 0 144 78 72 123 81 99 129 69 42 30 54 123 126 144 177 168 180 111 75 96 162 102 69 108 132 168 171 57 75 114 177 105 144 102 126 87 18 27 39 27 75 111 126 51 90 147 171 159 114 93 66 33 57 63 93 102 186 147 207 138 81 90 159 138 129 141 150 117 129 156 141 138 138 18 21 36 66 78 93 54 54 96 75 72 63 69 72 60 81 72 60 78 78
 54 141 45 120 150 126 108 144 0 75 105 75 129 192 180 180 174 120 120 33 123 153 165 81 123 96 84 81 60 45 75 66 24 33 27 159 159 222 144 114 165 171 195 192 162 162 141 129 150 45 18 99 102 93 114 144 159 117 150 138 168 93 87 129 54 42 168 63 66 54 24 135 132 144 147 57 51 30 36 69 18 126 141 159 162 198 150 90 114 75 171 150 156 132 141 141 147 159 147 168 96
 48 129 87 141 102 90 42 78 75 0 33 96 105 156 165 135 117 66 45 48 129 156 180 129 159 102 63 75 114 30 24 30 72 105 99 84 123 180 171 108 162 144 171 150 99 90 66 57 75 63 57 51 90 123 150 159 144 105 111 87 120 18 27 69 108 69 198 99 45 24 84 141 135 150 159 78 87 96 90 105 78 60 84 105 120 147 126 27 75 21 132 117 114 99 108 102 117 123 105 132 75
 78 150 120 171 105 105 45 72 105 33 0 126 123 165 183 138 114 75 21 75 153 180 207 162 192 129 87 105 150 63 51 48 105 138 129 57 135 186 198 135 186 159 186 156 90 75 45 45 42 96 90 69 114 156 180 186 162 126 123 93 126 24 24 39 132 90 228 132 75 57 111 168 162 174 183 111 120 129 123 138 111 57 87 105 129 150 144 42 93 33 138 129 123 114 123 114 132 132 117 141 102
 51 69 33 48 105 75 102 123 75 96 126 0 66 129 108 129 135 90 129 90 48 75 90 45 63 21 48 27 48 81 75 111 51 75 99 162 102 162 75 42 87 105 126 132 132 150 141 123 165 36 69 72 42 27 54 69 87 51 93 99 120 105 123 165 132 114 102 21 54 75 102 57 57 66 72 21 27 60 45 18 60 111 108 117 108 147 84 87 72 111 114 93 102 75 81 87 87 102 93 108 45
 78 27 96 75 48 21 81 81 129 105 123 66 0 63 60 63 75 54 114 129 48 63 96 108 105 48 48 48 114 108 81 132 105 138 156 135 33 96 99 30 66 42 69 66 81 108 114 96 147 84 114 54 27 81 99 78 39 18 27 48 54 102 132 162 183 156 126 90 69 96 153 57 48 60 72 75 87 123 105 87 114 81 60 60 42 81 21 81 33 126 48 27 36 12 15 24 18 36 30 42 33
 141 63 159 123 60 66 120 99 192 156 165 129 63 0 48 33 66 90 150 189 96 90 120 168 153 108 108 111 177 168 135 186 171 201 219 156 33 33 135 87 81 27 33 18 87 120 141 126 177 147 177 105 90 138 150 114 51 78 45 72 42 147 180 201 246 216 156 150 129 153 216 99 90 93 102 141 150 186 171 147 177 111 81 63 36 42 45 129 81 177 27 42 42 60 51 54 45 36 51 27 96
 135 39 141 87 87 75 138 129 180 165 183 108 60 48 0 75 105 108 171 186 63 48 75 138 114 87 105 102 150 168 141 192 156 183 204 186 54 75 93 66 36 27 21 63 123 153 168 150 201 135 168 114 81 108 114 72 21 66 63 96 78 159 192 222 237 213 111 129 129 153 207 60 54 54 60 126 132 168 153 123 165 135 108 96 66 87 39 141 90 186 63 57 66 66 60 69 51 57 69 54 90
 126 75 153 135 33 54 96 69 180 135 138 129 63 33 75 0 33 66 120 171 105 108 141 171 165 108 96 105 174 150 114 165 162 195 210 123 30 48 153 90 105 48 63 18 54 87 108 96 144 138 162 87 87 144 159 132 69 81 36 48 12 120 156 171 231 198 177 150 114 135 201 111 102 111 120 135 147 180 165 147 168 81 51 33 18 18 54 108 66 153 15 36 27 51 48 42 45 27 36 24 87
 123 99 156 153 30 60 75 42 174 117 114 135 75 66 105 33 0 54 96 159 123 135 168 180 183 120 96 111 180 138 102 147 159 195 204 90 54 75 174 105 132 78 96 51 24 54 78 69 114 135 156 78 96 156 174 153 96 93 51 39 27 102 135 144 222 186 201 156 108 123 192 132 123 132 144 138 150 180 165 153 165 60 33 18 42 36 78 90 66 135 45 57 42 63 63 51 66 51 48 54 90
 69 81 105 120 33 33 30 30 120 66 75 90 54 90 108 66 54 0 63 105 96 117 147 135 147 81 45 63 132 84 48 99 105 141 150 81 60 114 147 75 120 84 111 84 42 60 60 42 93 84 102 24 57 117 138 129 90 63 48 21 54 54 90 111 168 132 177 108 54 69 138 108 99 111 123 87 99 129 114 108 114 27 21 39 54 81 69 39 24 87 66 54 48 42 51 39 60 57 42 66 48
 84 141 129 171 90 96 33 54 120 45 21 129 114 150 171 120 96 63 0 90 150 174 204 168 192 126 84 105 156 75 54 66 117 150 144 39 120 168 198 129 177 147 174 138 72 54 24 24 36 105 102 63 108 156 183 183 153 120 108 78 108 27 45 51 150 108 228 138 78 66 129 162 156 168 180 114 126 141 132 141 120 39 69 87 114 129 132 42 81 51 123 117 108 105 111 102 120 117 102 126 96
 48 147 66 138 138 120 87 123 33 48 75 90 129 189 186 171 159 105 90 0 135 165 183 108 147 105 81 84 90 21 57 33 45 66 54 129 153 216 165 120 174 171 198 183 141 138 114 105 117 54 24 84 105 114 138 162 165 120 144 126 159 66 54 96 63 27 192 84 60 36 36 147 144 156 162 69 69 63 63 90 45 105 126 144 156 186 150 69 108 42 165 147 147 126 138 132 144 153 138 162 96
 87 30 81 30 96 66 117 126 123 129 153 48 48 96 63 105 123 96 150 135 0 30 54 75 60 30 66 51 87 120 105 150 99 120 144 177 75 129 51 21 39 66 84 105 129 153 156 135 186 81 114 87 42 45 54 33 45 33 72 93 99 129 156 192 177 159 81 66 84 111 147 12 9 21 30 66 72 108 90 60 105 120 105 108 87 123 51 111 72 147 90 69 81 60 60 72 60 78 78 81 54
 117 36 108 42 108 84 141 144 153 156 180 75 63 90 48 108 135 117 174 165 30 0 33 96 66 60 96 81 111 150 132 180 129 147 174 198 81 120 45 48 12 63 69 102 144 171 177 159 210 111 144 114 66 66 66 24 39 54 84 111 108 156 186 219 207 189 69 93 114 141 177 18 21 9 12 96 102 135 120 87 135 144 123 120 93 126 57 138 93 177 93 78 90 75 72 87 69 84 90 84 81
 138 69 120 45 141 117 171 177 165 180 207 90 96 120 75 141 168 147 204 183 54 33 0 96 54 81 120 105 114 171 159 201 141 153 183 228 114 150 27 75 39 96 96 135 177 204 207 189 240 129 159 141 96 72 60 21 72 84 117 144 141 183 210 246 216 204 36 102 138 162 189 42 48 36 24 111 114 141 129 96 147 174 156 153 129 159 90 165 126 198 126 111 126 108 108 120 102 117 123 117 108
 84 105 42 54 150 120 141 168 81 129 162 45 108 168 138 171 180 135 168 108 75 96 96 0 45 63 90 72 21 105 114 135 63 60 90 204 141 201 72 81 108 141 159 174 177 192 183 165 204 66 84 117 84 30 36 78 120 90 135 144 162 141 153 195 126 123 90 30 90 105 102 78 84 87 87 51 42 51 45 27 63 153 153 162 153 189 123 129 117 141 156 135 144 120 123 132 126 144 138 150 90
 114 90 81 30 153 123 162 180 123 159 192 63 105 153 114 165 183 147 192 147 60 66 54 45 0 66 108 87 66 141 141 171 102 105 135 225 135 186 27 75 78 126 135 162 186 207 201 183 228 96 123 132 90 36 12 42 102 90 132 150 159 168 186 228 171 165 45 63 117 138 147 54 63 60 54 81 78 96 87 57 105 171 162 165 147 183 111 150 126 174 150 129 141 120 120 132 120 138 135 141 102
 57 48 54 42 90 60 96 111 96 102 129 21 48 108 87 108 120 81 126 105 30 60 81 63 66 0 42 24 66 90 78 120 69 96 117 156 81 141 69 21 69 84 105 114 120 141 135 117 162 51 84 66 24 36 57 60 66 30 75 84 102 105 129 168 150 129 99 42 57 81 120 42 39 51 57 39 45 81 66 39 78 102 96 102 90 129 63 87 60 120 96 72 84 57 63 69 66 84 75 90 33
 33 69 63 84 66 42 54 75 84 63 87 48 48 108 105 96 96 45 84 81 66 96 120 90 108 42 0 21 87 63 39 87 66 102 114 117 75 138 114 48 102 90 117 105 87 102 93 75 120 42 69 27 27 75 99 99 84 42 63 57 84 63 90 126 138 108 141 63 21 48 108 81 75 87 96 42 54 87 69 63 72 63 63 78 78 114 69 45 30 81 87 66 69 48 57 54 63 75 63 84 15
 36 63 48 66 81 51 75 96 81 75 105 27 48 111 102 105 111 63 105 84 51 81 105 72 87 24 21 0 72 69 54 99 57 90 108 135 81 144 93 36 90 90 114 114 105 123 114 96 141 36 66 45 21 54 78 84 81 36 72 72 96 81 105 144 135 111 123 45 33 57 105 66 60 75 81 27 39 75 57 45 66 84 81 93 87 126 69 63 45 96 96 72 78 54 63 63 69 81 72 90 18
 72 114 27 72 150 123 135 162 60 114 150 48 114 177 150 174 180 132 156 90 87 111 114 21 66 66 87 72 0 90 102 120 45 39 69 195 147 210 90 87 123 150 171 180 174 186 174 156 192 54 66 111 87 45 57 96 132 96 141 144 165 129 138 180 105 102 111 27 81 90 81 93 96 102 102 45 33 30 27 27 45 147 150 162 156 195 129 117 117 123 162 141 147 123 129 135 132 150 141 156 90
 33 129 63 129 117 102 66 102 45 30 63 81 108 168 168 150 138 84 75 21 120 150 171 105 141 90 63 69 90 0 36 30 45 75 72 114 135 195 156 105 159 153 177 162 120 120 96 84 105 45 27 63 87 105 132 150 147 102 123 105 138 48 48 90 84 48 183 78 39 15 57 135 129 141 150 60 63 66 63 84 48 84 105 123 135 165 132 48 87 33 144 126 126 108 117 114 126 132 117 141 75
 30 105 75 120 81 69 33 69 75 24 51 75 81 135 141 114 102 48 54 57 105 132 159 114 141 78 39 54 102 36 0 51 66 102 105 90 102 162 147 84 138 123 150 129 87 87 69 54 90 51 57 30 66 105 129 138 120 78 90 69 102 27 51 90 120 84 177 84 24 21 93 117 111 126 135 63 72 90 78 87 72 51 69 87 102 129 102 15 54 45 111 93 93 75 87 81 96 99 84 108 51
 63 156 93 159 132 120 72 108 66 30 48 111 132 186 192 165 147 99 66 33 150 180 201 135 171 120 87 99 120 30 51 0 75 99 84 102 153 213 186 132 186 174 201 180 126 117 90 84 87 75 54 81 114 138 162 180 171 129 141 117 153 48 24 66 84 45 216 111 66 39 66 162 159 171 180 90 96 93 90 114 75 90 114 135 153 180 153 57 105 12 162 147 144 129 138 132 147 153 138 162 102
 36 117 21 96 132 108 99 132 24 72 105 51 105 171 156 162 159 105 117 45 99 129 141 63 102 69 66 57 45 45 66 75 0 36 48 156 138 201 123 90 138 147 171 171 147 153 135 120 150 24 21 84 78 69 93 120 135 93 129 120 150 90 93 135 81 63 147 39 51 48 48 108 108 120 123 33 27 24 18 45 9 114 126 141 144 180 126 81 96 81 150 129 135 111 120 120 126 138 126 147 75
 75 144 42 108 168 141 135 168 33 105 138 75 138 201 183 195 195 141 150 66 120 147 153 60 105 96 102 90 39 75 102 99 36 0 30 189 171 234 129 117 159 177 201 204 183 189 171 156 180 60 48 120 111 81 96 135 162 123 162 156 183 123 120 165 66 72 150 54 87 84 45 129 129 138 141 63 51 15 33 60 30 153 162 177 177 213 156 117 132 108 186 162 168 144 153 153 156 171 162 180 108
 81 168 66 138 177 156 138 171 27 99 129 99 156 219 204 210 204 150 144 54 144 174 183 90 135 117 114 108 69 72 105 84 48 30 0 183 186 249 159 138 186 198 222 219 189 189 168 156 171 72 48 126 129 108 126 162 183 141 177 165 195 120 108 147 36 48 180 81 96 84 21 156 156 165 168 81 72 39 54 87 42 153 168 186 192 225 177 117 144 96 198 177 183 159 168 168 174 186 174 195 123
